Sapling.ID,Stem.Wood.Density,Modulus.Of.Elasticity,Branching.Distance,Branch.Diameter,Branch.Wood.Density,Vessel.Diameter,Lumen.Fraction,Ks,Kbranch,t.b2,Leaf.Area,Leaf.Mass.per.Area,Leaf.Thickness,Leaf.Carbon.Concentration,Leaf.Nitrogen.Concentration,Leaf.Phosphorus.Concentration,Carbon.13.isotope.ratio,Elevation,Total.Transmitted.Light ,Percent.Canopy.Opening,Summer.Max.Temp,Fall.Min.Temp,Mean.Summer.and.Fall.Temp,Slope,North.Aspect,East.Aspect,Soil.Humidity,Soil.pH,Soil.Total.Organic.Carbon,Soil.Total.Nitrogen,Soil.Phosphorus,Soil.Potassium,Soil.Calcium,Soil.Magnesium,Soil.Depth,Symmetric.Competition,Asymmetric.Competition,Species,Site.Name,Tree.Age,Tree.Height,julian.date.2011,Branch.Height
J21BEA18,0.59552061,1470.582838,7.689655172,5.37,0.462159394,7729.291259,0.09662428,58.39960237,1121.785322,0.020400904,24.3144,26.81538512,0.142,47.74446056,3.1972,20.93278104,-32.36405785,191,1.92,3.45,24.17,-11.17,12.31,24.4,-0.173648178,-0.984807753,0.229666667,4.72,11.83474556,0.425043579,18.45281429,118.3472548,1809.903787,105.7036504,21,3.735,51.167,BEA,Chemin Rouge,15,415,193,2.7
J21ULA19,0.668237436,1046.837642,8.230769231,5.075,0.437330123,14542.43024,0.27586002,405.4140715,492.0777931,0.026179025,12.26818182,27.5657651,0.0908,42.6118,3.4077,21.85941196,-32.40258896,191,2.21,2.81,24.17,-11.17,12.31,0,0,0,0.814333333,5.85,6.707313256,0.205985915,26.94404973,89.39022038,3283.945713,117.6521874,35,9.121,12.440,ULA,Chemin Rouge,18,368,193,3.1
J22ACP19,0.530481283,5572.114435,17.83333333,4.845,0.480824756,6080.587475,0.130485361,60.60690089,875.4583239,0.012035084,81.358,26.5493252,0.1098,48.4363,2.3174,15.22798642,-31.98918266,138,4.49,8.17,24.33,-9.33,13.09,17,0.990268069,0.139173101,0.285666667,NA,NA,NA,NA,NA,NA,NA,NA,2.127,23.758,ACP,North MSH,13,367,193,1.9
J22ACP20,0.554475703,5903.390856,20.2,4.845,0.458343716,5422.00102,0.071559587,25.38255987,348.6161855,0.021453526,104.49125,28.37558169,0.0984,48.2511,2.7694,19.31751187,-29.68722389,138,2.2,5.25,24.33,-9.33,13.09,26.5,0.961261696,0.275637356,0.129333333,NA,NA,NA,NA,NA,NA,NA,NA,2.419,5.515,ACP,North MSH,19,407,193,2.4
J22ACSA31,0.646296296,4761.796153,21.16666667,5.32,0.568144741,5596.995578,0.086610255,33.0066674,587.9540436,0.026186586,93.442,34.03180583,0.109,46.6523,2.4882,11.38971046,-31.92785728,138,4.02,6.18,24.33,-9.33,13.09,7.2,0.990268069,0.139173101,0.358666667,NA,NA,NA,NA,NA,NA,NA,NA,0.317,9.170,ACSA,North MSH,34,339,193,2.2
J22ACSP16,0.520543933,6805.656084,26.33333333,4.62,0.476628464,7514.930986,0.086986274,44.68657006,759.0966811,0.02797148,42.748,29.70899223,0.116,49.3269,2.481,14.13765947,-30.51405991,138,4.6,6.64,24.33,-9.33,13.09,14.5,0.990268069,0.139173101,0.307666667,NA,NA,NA,NA,NA,NA,NA,NA,1.131,8.809,ACSP,North MSH,15,635,193,4.5
J22ACSP17,0.480204082,2794.505516,17.25,4.405,0.483902037,6562.679366,0.077728348,31.17362493,484.4228638,0.023165673,41.79090909,32.43419621,0.1306,48.1056,2.9993,16.40275474,-30.46018494,138,5.73,9.69,24.33,-9.33,13.09,16.3,0.990268069,0.139173101,0.827,NA,NA,NA,NA,NA,NA,NA,NA,0.167,26.707,ACSP,North MSH,12,370,193,3.2
J22ACSP18,0.499158879,7189.019946,11.22222222,4.745,0.480013258,4964.927836,0.045615431,22.34688764,388.4494988,0.032073579,30.58958333,35.9190901,0.108,50.3766,2.9062,16.35533269,-30.88896484,138,1.85,4.3,24.33,-9.33,13.09,29,0.961261696,0.275637356,0.196333333,NA,NA,NA,NA,NA,NA,NA,NA,1.453,7.604,ACSP,North MSH,14,539,193,3.6
J22BEA19,0.581673307,2992.80769,6.5,4.635,0.529992514,10510.0699,0.089464804,58.82906165,1143.65274,0.018163036,33.6525,27.04108164,0.1184,47.866,2.7288,10.68169615,-32.73143051,138,5.1,8.22,24.33,-9.33,13.09,14.5,0.990268069,0.139173101,0.338666667,NA,NA,NA,NA,NA,NA,NA,NA,3.089,82.367,BEA,North MSH,15,507,193,4.4
J22BEA20,0.616864166,1623.77208,7.666666667,5.045,0.519586348,10542.70339,0.090588178,58.02061815,1125.99687,0.027791842,28.44857143,27.44300492,0.1088,47.8502,2.7428,13.77881405,-33.82850922,138,5.06,7.68,24.33,-9.33,13.09,11,0.990268069,0.139173101,0.373,NA,NA,NA,NA,NA,NA,NA,NA,2.371,15.650,BEA,North MSH,22,433,193,3.2
J22FAG25,0.727241379,2869.240344,9.166666667,4.025,0.630569599,7305.137314,0.082632335,36.3979676,689.0479918,0.023846903,28.67038462,25.74353058,0.0736,50.1322,2.9675,11.04287928,-32.69519318,138,4.56,7.92,24.33,-9.33,13.09,15.1,0.990268069,0.139173101,0.309666667,NA,NA,NA,NA,NA,NA,NA,NA,2.575,80.747,FAG,North MSH,35,386,193,2.8
J22FRA31,0.729615674,6734.714097,67,5.655,0.417005183,17899.31299,0.167252286,266.1133869,277.6858697,0.02106333,73.71375,31.82920419,0.0894,46.9377,3.6853,11.8573927,-31.7856015,138,5.57,8.34,24.33,-9.33,13.09,10,0.990268069,0.139173101,0.466,NA,NA,NA,NA,NA,NA,NA,NA,0.194,55.080,FRA,North MSH,10,423,193,2.8
J23POG15,0.40855,4054.358545,14.91666667,6.69,0.4074554,13272.75455,0.213965181,259.0132485,4529.91083,0.012903799,25.68925926,76.45506841,0.145,51.5029,3.8438,18.34282788,-27.67838402,58,11.36,14.69,26.17,-8.5,14.09,0,0,0,0.066333333,4.61,7.406174226,0.34676007,192.0257288,153.2955101,1457.132805,120.3846002,26,2.355,6.244,POG,Quarry's Orchard,10,564,186,4
J23POG16,0.379028133,1949.246519,19.4,6.01,0.377382217,6009.758666,0.112505879,68.07069822,1160.052204,0.013704919,22.40130435,67.32915397,0.1308,51.2812,3.9409,16.2607635,-28.52548264,58,9.93,14.16,26.17,-8.5,14.09,0,0,0,0.069666667,4.74,7.119773246,0.420765027,156.3252874,176.2981795,1871.657754,137.4759776,29,1.194,6.456,POG,Quarry's Orchard,5,323,186,2
J23PRP12,0.589443508,3080.98396,5.133333333,3.37,0.545709572,5253.502153,0.108103833,38.9404599,741.866333,0.019626189,8.52530303,47.80777365,0.121,49.7611,2.9548,17.30347394,-26.86771667,58,7.68,11.14,26.17,-8.5,14.09,0,0,0,0.154666667,4.9,11.04020182,0.556962025,29.13696783,201.2025396,2563.866182,196.3868643,25,1.570,5.006,PRP,Quarry's Orchard,8,443,186,2.5
J23PRP13,0.580490196,4529.130426,21.61111111,4.685,0.525078546,2720.801406,0.086353771,39.22663576,742.0620898,0.025789036,8.090229885,47.14072601,0.15,48.2555,2.4017,20.34089574,-27.53228081,58,7.27,10.54,26.17,-8.5,14.09,0,0,0,0.097,4.846666667,11.92668476,0.655302833,26.30038742,196.8044943,2804.171464,188.4655929,36,0.739,4.430,PRP,Quarry's Orchard,11,517,186,3.3
J23PRP14,0.509055118,2159.59076,39.33333333,3.7,0.402030071,4505.963673,0.094169715,41.86387894,755.2296738,0.015564154,18.32804878,42.01210992,0.1192,47.7668,3.3897,31.66867602,-27.96637238,58,7.31,13.37,26.17,-8.5,14.09,0,0,0,0.095333333,4.76,11.21083954,0.762564991,50.96381791,162.0339965,2312.857065,173.8328463,29,1.767,3.738,PRP,Quarry's Orchard,9,333,186,2.7
J23PRV15,0.718555133,1070.252503,9.909090909,5.515,0.516519546,5141.534612,0.100365386,32.54152146,577.4239772,0.027676329,3.7444,74.88516184,0.1874,47.8804,3.2013,13.15386994,-29.62939186,58,4.31,10.97,26.17,-8.5,14.09,0,0,0,0.120333333,NA,NA,NA,NA,NA,NA,NA,NA,0.628,4.852,PRV,Quarry's Orchard,12,253,186,1.8
J23PRV16,0.757532468,886.4898543,9.6,4.585,0.544886766,4990.844309,0.146514739,43.62496717,806.8251432,0.027903419,6.486764706,36.81704829,0.123,44.5968,2.5254,11.00276324,-30.17028091,58,1.9,3.86,26.17,-8.5,14.09,0,0,0,0.080333333,NA,NA,NA,NA,NA,NA,NA,NA,1.592,6.675,PRV,Quarry's Orchard,NA,221,186,1.6
J2ACSA3,0.788798555,3809.346523,10,4.99,0.626452758,5912.467513,0.067401732,22.9754242,376.3517889,0.023727495,37.29282051,50.07494396,0.1092,49.1399,1.899,13.6274963,-30.78756699,109,2.45,5.18,29,-9.5,14.39,17,-0.766044443,0.64278761,0.029,NA,NA,NA,NA,NA,NA,NA,39,13.969,5.092,ACSA,La Piscine,41,443.6238803,171,4
J2BEPA4,0.567342694,2524.223924,13.81818182,5.34,0.57032125,5114.161113,0.086087272,33.01925104,629.1909129,0.032923567,21.05571429,98.81945858,0.1968,46.0611,2.1759,11.28035191,-28.71785606,109,10.85,19.7,29,-9.5,14.39,37.2,-0.766044443,0.64278761,0.009666667,5.63,2.340071071,0.02464573,18.10151223,42.09028903,173.732725,10.58130988,38,0.349,2.452,BEPA,La Piscine,11,565.6421549,204,2.9
J2BEPO3,0.487289433,1560.249832,70,3.845,0.431605003,12470.61238,0.177156399,134.4422234,2568.734465,0.015929431,33.74666667,73.38996444,0.1856,51.9195,2.6283,21.34417505,-27.96968521,109,5.05,12.16,29,-9.5,14.39,11.3,-0.64278761,-0.766044443,0.024666667,5.85,1.808733115,0.059751517,31.5061559,65.58689967,307.793327,18.50607379,43,0.127,1.674,BEPO,La Piscine,9,386.8321025,204,2.1
J2BEPO4,0.548971631,1663.915804,5.625,4.835,0.571385728,5472.994701,0.162001431,75.83405268,1438.326317,0.018663197,10.79115385,95.16341733,0.1618,43.0226,1.6155,14.48454989,-28.95310913,109,13.3,22.3,29,-9.5,14.39,9.3,-1,1.23E-16,0.022,6.43,0.685031608,0.040703053,9.056674115,65.97265976,472.0641386,19.85073358,26,0.105,0.416,BEPO,La Piscine,23,486.3573147,204,2.5
J2CAC4,0.674558824,1252.415802,11.14285714,7.43,0.487977803,16663.64572,0.10543504,122.6696775,834.8903189,0.025223106,79.39125,79.16489538,0.175,47.1177,2.8912,12.8789073,-28.9098288,109,6.31,18.89,29,-9.5,14.39,0,0,0,0.052333333,4.56,13.14918084,0.677561282,37.36700449,180.2110796,1525.648585,106.4268868,16,0.185,3.022,CAC,La Piscine,7,272.2835303,204,1.3
J2FAG3,0.745125628,7170.751283,10.5,5.02,0.601416572,6693.23545,0.172719891,69.39864968,1287.108347,0.01677614,31.1375,29.78723404,0.0842,47.5295,2.4064,11.78386664,-31.48620781,109,1.81,4.58,29,-9.5,14.39,0,0,0,0.112666667,4.27,14.49414203,0.567758661,16.37307406,161.5256398,793.2575673,68.36440488,34,2.289,18.246,FAG,La Piscine,42,483.5401281,171,3.8
J2FAG4,0.733677686,3192.237091,23.33333333,3.99,0.625921305,7882.133123,0.231524232,109.5075387,2062.437867,0.020499281,75.91666667,21.93194292,0.1254,47.9481,2.1824,15.09752248,-30.72890915,109,1.83,4.49,29,-9.5,14.39,8.4,-0.342020143,0.939692621,0.042333333,NA,NA,NA,NA,NA,NA,NA,26,0.605,31.651,FAG,La Piscine,16,374.2478739,204,2.5
J2FRA3,0.762681564,9565.50094,52,5.42,0.533415008,26337.81465,0.142013937,389.1951861,2187.298248,0.024196976,162.7346154,75.81007303,0.163,41.7288,2.0035,16.48457729,-28.62358864,109,6.77,13.54,29,-9.5,14.39,25,-0.766044443,0.64278761,0.010666667,5.89,2.767934967,0.056715036,12.70107018,88.41797736,550.2932351,33.86865794,30,2.530,2.429,FRA,La Piscine,16,567.5611749,171,4
J2FRA5a,0.801660079,5002.511684,27.5,6.525,0.515723427,40536.45815,0.102837472,300.7319101,1414.20908,0.020177998,111.8242857,58.72095251,0.1174,46.7866,2.4479,21.45116345,-29.85688721,109,2.55,4.1,29,-9.5,14.39,15,-0.5,0.866025404,0.030333333,5.8,4.239712474,0.121545091,22.35294664,109.4902249,973.5795679,59.71304503,36,5.211,4.691,FRA,La Piscine,25,436.001734,204,3
J2OSV3,0.826454183,1887.820883,11.1,5.2,0.578957307,7785.826318,0.09546015,49.69193402,961.7688447,0.025728046,25.59923077,42.84984525,0.1658,48.0268,2.3406,10.23575322,-30.61052475,109,1.62,3.68,29,-9.5,14.39,17,-0.866025404,0.5,0.038666667,4.4,11.06703917,0.366763694,34.01916847,130.5647773,940.871975,64.69799618,25,2.412,7.497,OSV,La Piscine,35,306.9205565,171,2.3
J2OSV30,0.767445887,2788.081662,11.16666667,3.22,0.571507429,7227.018359,0.061967279,36.00429706,695.6096109,0.020566675,23.22125,33.26694299,0.107,47.8327,2.4686,9.984861388,-31.73885025,109,1.99,3.97,29,-9.5,14.39,15,-0.5,0.866025404,0.018,NA,NA,NA,NA,NA,NA,NA,28,6.188,5.045,OSV,La Piscine,14,303.6980237,204,1.6
J2POB3,0.543134328,753.5530726,11.28571429,7.89,0.585046578,5607.808434,0.146054375,59.29544377,1066.4198,0.030711999,23.00769231,108.7707567,0.2094,49.508,2.2393,8.354654429,-28.50084366,109,26.09,33.56,29,-9.5,14.39,9.3,-1,1.23E-16,0.019333333,5.866666667,0.727480446,0.027660863,9.821433696,54.66018101,330.2946746,18.6021328,39,0.612,0.377,POB,La Piscine,16,316.1550052,204,2.2
J2POB4,0.537659574,387.9322453,10.33333333,7.385,0.583994762,6166.485694,0.184289918,77.90841048,1451.477746,0.031844478,21.01179487,134.2225368,0.241,51.6177,1.4655,14.52372841,-29.79856621,109,36.18,57.01,29,-9.5,14.39,0,0,0,0.126333333,6.13,2.333309013,0.080310538,10.07155902,52.25103805,1131.625943,30.01439776,19,0.204,0.775,POB,La Piscine,16,244.9107223,210,1.8
J2POB5,0.564531722,1119.032843,16.8,6.115,0.574864042,5927.594265,0.144017615,57.7428625,1033.508621,0.020832449,21.71566667,122.4461602,0.2414,49.4128,1.4219,6.372036899,-29.82544579,109,14.87,24.84,29,-9.5,14.39,10,-0.866025404,0.5,0.025333333,5.87,1.697895506,0.017608342,12.45897308,66.92314486,644.4905871,22.14402798,29,0.235,0.925,POB,La Piscine,13,292.7499323,210,2.4
J2POD4,0.544542683,664.2623243,21.16666667,6.445,0.528762489,7694.718769,0.226234423,158.3301036,2861.040005,0.018709899,19.19083333,105.0089018,0.2352,45.9704,1.985,10.51968927,-27.03225578,109,23.91,28.36,29,-9.5,14.39,30.3,-0.766044443,0.64278761,0.014333333,5.66,1.976781519,0.045449791,21.72240526,74.27611741,411.8558153,29.28501026,17,0.274,2.116,POD,La Piscine,16,308.3596906,204,1.8
J2POD5,0.526490385,1207.150677,60,5.29,0.568057179,5528.664858,0.215011936,131.8929099,2240.595771,0.018860825,29.28866667,112.2163294,0.2172,45.596,1.8654,14.30173975,-28.14208351,109,22.74,27.06,29,-9.5,14.39,9.3,-1,1.23E-16,0.003666667,6.05,1.239361557,0.019802483,8.679942242,76.91030548,596.5861514,28.73429952,26,0.346,0.326,POD,La Piscine,24,451.4347544,204,3
J2POD6,0.560831409,1023.291182,24.28571429,7.93,0.541914179,11065.83773,0.214940577,192.0681034,3254.935168,0.020342008,21.42615385,103.2586582,0.2442,44.4823,1.6736,10.77623727,-29.86950745,109,11.32,16.48,29,-9.5,14.39,19.3,-1,1.23E-16,0.036666667,5.85,2.229525162,0.054654088,28.59997313,56.41230175,774.0747789,22.17056138,15,0.438,2.616,POD,La Piscine,12,337.931715,210,2.7
J2POG3,0.446683673,1620.659422,100,6.14,0.421174349,9865.198375,0.156717479,101.9047368,1382.005289,0.020921544,69.21125,91.82033268,0.1766,48.6124,1.823,12.06031804,-30.07437767,109,9.93,14.38,29,-9.5,14.39,19.7,-0.766044443,-0.64278761,0.011,5.51,3.242575505,0.122012579,20.37460725,62.36609831,395.8299231,23.48225978,7,0.436,1.298,POG,La Piscine,6,316.086472,204,2
J2POT4,0.548823413,1807.61177,8.875,5.63,0.417929281,5541.439568,0.16718394,58.09501496,1079.73367,0.02351324,9.41625,117.2618257,0.1998,50.1498,2.1449,15.65506399,-28.30645691,109,21.11,40.35,29,-9.5,14.39,10.1,-0.939692621,0.342020143,0.255333333,6.49,0.889025887,0.007673267,8.2911496,60.03953634,842.1257727,21.41571286,55,0.122,0.421,POT,La Piscine,10,390.4909455,210,2.3
J2PRS1,0.67787322,5465.858168,13.28571429,4.65,0.56940197,6713.902054,0.124963119,51.95058868,987.3103941,0.020206356,22.50516129,62.13628415,0.1492,46.9131,2.2208,14.26767016,-29.35568489,109,4.87,9.47,29,-9.5,14.39,0,0,0,0.05,NA,NA,NA,NA,NA,NA,NA,21,2.338,5.094,PRS,La Piscine,12,533.4241838,204,2.7
J2PRS2,0.62609375,4934.52614,23.75,5.17,0.522447151,6142.790654,0.116268828,45.11334451,824.2804116,0.019348219,21.52076923,66.63807175,0.1598,49.0191,3.0162,36.143593,-28.75239433,109,1.93,4.89,29,-9.5,14.39,0,0,0,0.067,5.63,6.800822357,0.258994709,63.95140749,191.8428578,2256.205047,115.8702044,15,0.160,8.919,PRS,La Piscine,16,493.476462,204,2.8
J2PRV1,0.713271889,1059.338096,7.185185185,6.26,0.582090234,3727.111826,0.099967215,26.02154481,483.5462887,0.019223962,6.71375,67.78688016,0.1504,42.2933,1.9738,35.87363666,-28.88332687,109,5.58,11.41,29,-9.5,14.39,0,0,0,0.064333333,4.85,10.84512688,0.521033455,60.76746597,191.7350875,1771.807618,101.5902397,24,0.436,1.496,PRV,La Piscine,23,331.206717,204,1.9
J2QUR3,0.790534653,3235.188069,26.4,7.195,0.6137418,10215.71201,0.086975915,103.6176431,1267.871247,0.043565867,57.54102564,95.44583575,0.2094,47.4002,2.0845,9.08472653,-28.48638023,109,7.23,16.99,29,-9.5,14.39,29.6,-0.766044443,0.64278761,0.011,NA,NA,NA,NA,NA,NA,NA,15,0.580,2.292,QUR,La Piscine,16,524.8590126,204,3.6
J2QUR4,0.730165784,4042.473096,13,5.24,0.526078673,26458.83467,0.132914815,284.1521453,1116.246026,0.020856799,45.641,89.94982581,0.165,47.2699,2.0356,12.50677356,-27.70983871,109,8.74,16.37,29,-9.5,14.39,23.1,-0.766044443,0.64278761,0.018666667,5.75,2.3412874,0.064807996,19.66056455,57.82641255,432.2109352,28.30502181,29,0.609,4.200,QUR,La Piscine,17,537.3012467,171,3.5
J2QUR7,0.725431792,4445.757451,29.66666667,7.545,0.605331255,18564.55682,0.174232804,506.9842051,4225.184874,0.036672342,69.57538462,77.00557226,0.1736,45.714,2.1846,11.36561777,-29.73688377,109,2.83,7.15,29,-9.5,14.39,15,-0.5,0.866025404,0.059333333,NA,NA,NA,NA,NA,NA,NA,17,0.228,3.997,QUR,La Piscine,19,543.5929378,204,4.3
J2TIA1,0.435440313,3134.973836,11.5,4.94,0.366560311,5802.927363,0.160586367,79.52013007,1459.856039,0.023802288,54.1675,40.93783173,0.1356,45.9062,3.2596,24.90729042,-30.70866188,109,2.41,5.16,29,-9.5,14.39,13.1,-0.5,0.866025404,0.057666667,4.53,35.72511311,0.534788937,17.9196441,148.2226862,1782.835998,96.54961319,44,3.518,8.463,TIA,La Piscine,19,648.9283277,171,5
J3ACSP1,0.572676768,3914.439563,11.44444444,5.405,0.459092376,6088.55283,0.102123009,47.88331767,776.4739959,0.027099646,34.73176471,53.16374229,0.1294,47.724,2.1401,11.12472539,-29.24888649,85,2.47,5.52,25.5,-8,13.99,15.5,0.374606593,0.927183855,0.260333333,5.73,12.72863852,0.597320169,6.582997663,231.2471752,4273.563864,149.282538,39,2.522,2.687,ACSP,La Chute,17,544.4626572,192,3.5
J3ACSP2,0.610743802,4965.774264,22,4.395,0.495635109,7089.251347,0.108126817,59.30023872,910.3221064,0.020343226,49.06333333,31.489911,0.1318,47.3947,2.6432,30.277594,-30.27141869,85,3.8,4.5,25.5,-8,13.99,20.9,0.438371147,0.898794046,0.264333333,5.49,13.09608209,0.426537413,44.95614452,87.90435168,4379.115313,121.032416,55,7.793,2.027,ACSP,La Chute,22,354.7109122,192,2
J3BEA1,0.539136546,7805.313571,34,3.71,0.491465157,12149.94623,0.100252056,68.99452982,1322.058848,0.027554482,29.918125,46.35567904,0.1226,49.0639,3.0588,11.75829897,-30.2313269,85,2.35,4.54,25.5,-8,13.99,22.5,0.374606593,0.927183855,1,5.21,18.10404527,0.480452046,10.27040743,181.4639178,3789.87317,133.5753397,31,1.803,2.627,BEA,La Chute,13,622.1357685,192,3
J3BEA2,0.524326923,6326.773862,27.4,5.08,0.478461012,9269.166355,0.085508677,58.68018408,1110.309024,0.02149639,21.42960784,40.28694037,0.1312,47.5264,2.8749,11.28733704,-31.33714302,85,2.5,4.04,25.5,-8,13.99,20.9,0.438371147,0.898794046,0.324,5.72,4.133318118,0.235987261,15.66800277,52.81769414,1559.204719,42.77718942,55,3.259,4.215,BEA,La Chute,15,404.5994598,192,3.3
J3CAC1,0.756332703,10603.44711,52,6.51,0.453693571,44428.59413,0.108105963,297.7595241,1779.750534,0.035277871,211.276,67.73130881,0.1498,42.2868,2.5681,12.29946254,-30.2688755,85,2.51,5.92,25.5,-8,13.99,20.9,0.438371147,0.898794046,0.158333333,6.42,2.956068875,0.088765217,13.29116479,87.20319203,2263.652391,57.73242963,55,0.449,2.557,CAC,La Chute,15,365.4206701,192,2.4
J3FRA5b,0.70390417,7501.765187,30,6.375,0.405435317,27495.93,0.153504759,401.5823734,916.006002,0.025829533,174.8228571,31.09269791,0.0854,46.8604,3.0221,10.73779742,-30.82295761,85,2.03,3.24,25.5,-8,13.99,8.4,0.139173101,0.990268069,0.204333333,5.48,13.78861462,0.370782313,15.14139508,166.4796996,4207.712733,187.1107529,28,0.627,65.693,FRA,La Chute,22,434.7497753,192,2.3
J3OSV6,0.726504673,2889.917787,10.25,4.08,0.574250154,7777.760832,0.061369374,48.04266687,922.7760453,0.030860449,14.44153846,26.55267924,0.0958,45.3207,2.6278,9.476248129,-32.22803726,85,3.28,4.66,25.5,-8,13.99,0,0,0,0.033333333,4.78,22.64643743,1.014802065,40.72123351,299.1275606,2504.543465,177.8204425,17,3.830,54.861,OSV,La Chute,41,407.3185319,192,3
J3POD3,0.471824818,5070.792632,21,5.14,0.419801498,9652.023355,0.172957992,139.3225394,2363.753229,0.016727123,19.33416667,64.39377613,0.1892,47.9186,3.1827,11.98051167,-29.68441376,85,1.54,3.45,25.5,-8,13.99,5.9,-0.173648178,0.984807753,0.258333333,6.4,2.948875868,0.103587444,17.63176876,137.3745616,2172.412072,73.35096759,55,0.661,3.657,POD,La Chute,15,640.6256624,192,3.7
J3QUR5,0.653023256,13777.87339,17.75,6.305,0.583766365,14268.49828,0.078685204,119.5552018,828.0383301,0.058033351,115.2773333,52.34333434,0.137,45.62689027,2.9112,12.28988589,-30.7723716,85,2.33,4.21,25.5,-8,13.99,15.5,0.374606593,0.927183855,0.286,6.8,3.692502398,0.113816818,5.488100931,94.25209289,3697.112554,64.59490473,48,1.667,2.724,QUR,La Chute,15,438.0185225,192,2.7
J3TIA3,0.407299481,1433.427653,12.6,6.23,0.299912315,5488.655245,0.143431943,58.59784468,915.9718967,0.032288147,137.9114286,32.97147237,0.138,42.8641,2.7589,17.19408463,-30.67836006,85,2.47,4,25.5,-8,13.99,8.4,0.139173101,0.990268069,0.179,NA,NA,NA,NA,NA,NA,NA,53,0.686,27.022,TIA,La Chute,15,412.681371,192,2.1
J3ULA2,0.704633431,5358.547178,51,4.885,0.474013568,15695.43313,0.104143077,122.3003272,997.2995912,0.027698803,79.18722222,43.91842118,0.1226,42.7476,3.046,12.99780495,-29.92261543,85,2.35,4.76,25.5,-8,13.99,20.9,0.438371147,0.898794046,0.642333333,5.09,12.73098985,0.417035312,26.16488827,120.3959241,3498.335348,104.9765357,45,1.113,2.128,ULA,La Chute,20,610.2545729,192,5.2
J4ACP1,0.450531804,4989.220272,20.75,5.355,0.354961622,7795.624736,0.114511725,63.19034489,895.7339471,0.014848022,89.49083333,45.38639898,0.1342,48.5914,2.9167,20.42437063,-28.8369709,218,4.04,5.61,26.33,-14.67,12.43,8.2,6.13E-17,1,0.113,NA,NA,NA,NA,NA,NA,NA,NA,2.326,16.156,ACP,La Clairière,17,585,185,3.9
J4BEPA6,0.572252252,2455.611201,8.888888889,4.425,0.526425369,2321.313103,0.167191367,74.16296657,1437.561762,0.032825094,31.068125,44.68003782,0.1404,46.8,2.3437,19.7848843,-32.32257637,218,3.34,7.08,26.33,-14.67,12.43,0,0,0,0.060666667,NA,NA,NA,NA,NA,NA,NA,NA,0.962,29.232,BEPA,La Clairière,23,360,185,4.7
J4BEPO5,0.520094044,6745.357179,19.6,4.02,0.512198827,8663.395024,0.112670764,62.33315093,1206.289495,0.022811827,15.293,46.49185902,0.1314,45.4425,2.9289,18.98476682,-31.33176407,218,7.36,11.14,26.33,-14.67,12.43,2.3,0.342020143,0.939692621,0.133666667,NA,NA,NA,NA,NA,NA,NA,NA,0.798,30.759,BEPO,La Clairière,18,690,185,4.7
J4FRA6,0.754639866,2284.336177,29.5,6.075,0.415486876,33246.60804,0.206893035,505.1198106,1301.420764,0.016383822,207.045,62.43409243,0.1494,46.66101595,2.8542,16.09942126,-29.14186317,218,3.73,9.41,26.33,-14.67,12.43,0,0,0,0.195,NA,NA,NA,NA,NA,NA,NA,NA,0.986,2.831,FRA,La Clairière,20,364,185,2.3
J4OSV7,0.760627772,2292.380503,21.2,3.815,0.551204947,4864.227433,0.101911101,43.95444732,846.9078721,0.033883445,22.04136364,42.19339671,0.116,47.3347,2.3331,13.55648803,-31.05460083,218,3.45,6.08,26.33,-14.67,12.43,0,0,0,0.154,NA,NA,NA,NA,NA,NA,NA,NA,1.500,5.484,OSV,La Clairière,14,320,185,3
J4POB6,0.341784537,3735.117047,7.625,6.915,0.496155897,9304.012146,0.18351855,109.7350345,1624.452268,0.022937887,32.54195652,77.17795755,0.186,50.5342,2.6996,13.725385,-30.6120356,218,7.25,21.36,26.33,-14.67,12.43,0,0,0,0.134333333,NA,NA,NA,NA,NA,NA,NA,NA,2.243,24.375,POB,La Clairière,14,674,185,3.8
J4POT6,0.413208222,3106.230164,10.66666667,6.4,0.532810434,4903.214485,0.128588643,36.35283928,682.2550628,0.026756434,74.7,106.45917,0.1798,52.131,2.7264,21.90459037,-27.97473656,218,11.01,18.78,26.33,-14.67,12.43,0,0,0,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,POT,La Clairière,15,562,218,4
J4POT7,0.483768116,3708.210244,11.11111111,5.765,0.502389689,6066.515405,0.184921623,66.22075655,1229.959148,0.027048397,11.50545455,78.61883692,0.1632,48.7032,2.7333,14.96874625,-28.42497643,218,17.81,26.36,26.33,-14.67,12.43,0,0,0,0.125,NA,NA,NA,NA,NA,NA,NA,NA,2.668,1.000,POT,La Clairière,14,452,185,3.4
J4PRS3,0.573172368,4787.113944,8.727272727,5.685,0.520062595,4908.163808,0.112854354,32.21759913,610.9830859,0.02330602,19.52482353,36.76164882,0.138,44.4766,2.6957,18.0118007,-30.50702461,218,3.18,6.72,26.33,-14.67,12.43,0,0,0,0.203,NA,NA,NA,NA,NA,NA,NA,NA,24.744,12.610,PRS,La Clairière,15,340,185,2.6
